document_id,category
Document_113248,15
Document_64364,20
Document_122134,41
Document_70580,12
Document_138156,40
Document_126961,7
Document_6600,17
Document_61663,2
Document_50654,23
Document_17852,7
Document_15077,6
Document_42245,39
Document_30584,37
Document_76868,33
Document_88111,35
Document_84087,19
Document_72965,25
Document_30335,29
Document_15027,6
Document_142167,13
Document_12810,2
Document_20486,17
Document_70353,20
Document_105063,23
Document_120551,2
Document_6275,1
Document_108390,10
Document_19682,17
Document_25786,32
Document_24319,22
Document_44733,40
Document_135343,19
Document_140335,30
Document_47834,21
Document_69898,23
Document_27077,20
Document_53093,21
Document_72626,25
Document_143260,42
Document_124255,4
Document_939,18
Document_78732,12
Document_56668,25
Document_38006,41
Document_134159,22
Document_54315,24
Document_42411,39
Document_116372,14
Document_41893,39
Document_23298,18
Document_49307,19
Document_95702,22
Document_97989,10
Document_68680,28
Document_67326,27
Document_122698,29
Document_124618,10
Document_18020,7
Document_15066,6
Document_45932,41
Document_57143,25
Document_5729,0
Document_37698,18
Document_146171,23
Document_29027,5
Document_69359,27
Document_67136,28
Document_43485,0
Document_68284,27
Document_91019,21
Document_25519,2
Document_90000,35
Document_16693,7
Document_89060,21
Document_14232,2
Document_39653,17
Document_112176,1
Document_144710,42
Document_33355,38
Document_2689,18
Document_28906,11
Document_123438,29
Document_79192,41
Document_102997,19
Document_56247,23
Document_90523,25
Document_56658,25
Document_39745,5
Document_145275,36
Document_139435,36
Document_138693,5
Document_129084,39
Document_2993,0
Document_142420,13
Document_81682,32
Document_128972,14
Document_104624,11
Document_64662,5
Document_34867,19
Document_7212,6
Document_75447,30
Document_123676,14
Document_147626,5
Document_8528,3
Document_51442,23
Document_140453,3
Document_38885,19
Document_14322,6
Document_34477,38
Document_136776,32
Document_11770,5
Document_65237,28
Document_15542,6
Document_141239,19
Document_17455,7
Document_65536,28
Document_8718,3
Document_83934,34
Document_22312,17
Document_63667,28
Document_29386,37
Document_65949,28
Document_139960,17
Document_115979,13
Document_31244,19
Document_46558,20
Document_143555,42
Document_47186,2
Document_99400,9
Document_77634,19
Document_129847,5
Document_30778,37
Document_78779,32
Document_76636,29
Document_66463,28
Document_41731,39
Document_25748,39
Document_143203,18
Document_122072,42
Document_44587,40
Document_104144,19
Document_148517,5
Document_95046,8
Document_72886,22
Document_57924,25
Document_85584,20
Document_119142,10
Document_24900,20
Document_117478,16
Document_61885,19
Document_82679,32
Document_80840,32
Document_52510,34
Document_37787,41
Document_23191,18
Document_80205,41
Document_14190,6
Document_8647,13
Document_70010,27
Document_38371,41
Document_56917,21
Document_106106,4
Document_22717,18
Document_37968,20
Document_105745,3
Document_36950,3
Document_9044,39
Document_69241,27
Document_12415,5
Document_128978,39
Document_20062,5
Document_94658,13
Document_120549,9
Document_4564,18
Document_31310,37
Document_78416,25
Document_123485,31
Document_144256,42
Document_113963,3
Document_28820,10
Document_147842,7
Document_7357,3
Document_124316,10
Document_40435,17
Document_53120,30
Document_20633,17
Document_120547,14
Document_119478,15
Document_74806,30
Document_98516,41
Document_15765,7
Document_127150,0
Document_141563,41
Document_20450,17
Document_116889,28
Document_32921,38
Document_23473,17
Document_38382,41
Document_136979,5
Document_138721,42
Document_63856,27
Document_42914,39
Document_64021,28
Document_80656,32
Document_91419,35
Document_107347,23
Document_52050,21
Document_62927,26
Document_53200,21
Document_134540,32
Document_82644,19
Document_102945,23
Document_144893,32
Document_116201,13
Document_66102,28
Document_104948,15
Document_103526,23
Document_110157,15
Document_31782,2
Document_107506,19
Document_70067,27
Document_90334,21
Document_136211,9
Document_93420,8
Document_136800,32
Document_136428,4
Document_59523,11
Document_74771,30
Document_15020,6
Document_18131,2
Document_103415,9
Document_61076,35
Document_128749,41
Document_144947,19
Document_7586,3
Document_33312,38
Document_66159,25
Document_139390,36
Document_45242,1
Document_84865,34
Document_93984,8
Document_50730,23
Document_82303,36
Document_33051,38
Document_60765,22
Document_93671,8
Document_45022,40
Document_40593,20
Document_14539,6
Document_145273,3
Document_109121,41
Document_138078,13
Document_103996,22
Document_79603,12
Document_33572,38
Document_67301,28
Document_49510,22
Document_9773,7
Document_2723,0
Document_71265,19
Document_69754,27
Document_90558,35
Document_32593,38
Document_132112,22
Document_83041,18
Document_108291,18
Document_78,17
Document_107364,32
Document_145642,42
Document_52550,34
Document_88482,35
Document_118303,16
Document_140457,30
Document_9877,4
Document_28391,40
Document_27591,3
Document_111619,12
Document_12288,5
Document_39799,41
Document_90589,25
Document_32953,38
Document_135255,31
Document_96616,19
Document_30163,7
Document_45190,15
Document_133580,6
Document_58038,25
Document_7449,3
Document_50479,23
Document_96202,19
Document_3462,0
Document_66334,28
Document_43930,4
Document_94697,8
Document_146045,42
Document_44827,0
Document_119162,10
Document_147379,36
Document_37273,41
Document_45305,18
Document_94893,12
Document_47540,22
Document_26176,0
Document_41584,39
Document_104084,20
Document_69467,27
Document_60149,41
Document_2421,18
Document_108078,41
Document_92792,8
Document_32052,37
Document_126065,16
Document_122087,41
Document_135461,18
Document_42658,41
Document_58200,20
Document_12660,5
Document_116754,16
Document_131478,4
Document_22903,18
Document_37239,2
Document_95288,8
Document_133625,4
Document_45942,41
Document_91213,28
Document_76720,29
Document_126162,16
Document_40496,42
Document_4662,0
Document_68009,27
Document_91068,35
Document_145853,36
Document_121279,12
Document_133951,37
Document_109489,42
Document_96580,21
Document_103945,41
Document_46649,20
Document_24214,19
Document_13728,6
Document_129073,10
Document_39476,17
Document_5472,0
Document_98942,9
Document_70466,12
Document_41138,9
Document_35987,41
Document_69049,27
Document_68396,27
Document_4029,0
Document_83169,32
Document_63356,28
Document_10251,4
Document_94190,8
Document_129594,41
Document_95334,23
Document_4194,0
Document_99962,38
Document_97808,10
Document_21481,17
Document_66804,28
Document_145257,42
Document_125884,14
Document_49826,33
Document_112916,1
Document_56028,25
Document_1234,2
Document_71367,14
Document_17507,7
Document_47982,21
Document_114765,16
Document_62268,2
Document_123594,16
Document_118674,13
Document_28628,40
Document_146379,42
Document_147672,32
Document_134662,32
Document_112992,41
Document_51121,26
Document_38574,22
Document_64456,19
Document_102340,16
Document_13271,5
Document_54467,24
Document_134616,32
Document_89647,28
Document_142145,13
Document_53726,21
Document_93738,8
Document_20883,17
Document_30604,26
Document_9910,4
Document_38291,41
Document_128820,18
Document_116250,13
Document_103566,23
Document_130277,4
Document_52669,30
Document_115582,12
Document_120236,29
Document_121672,12
Document_94814,14
Document_128484,7
Document_95413,5
Document_3949,0
Document_48479,21
Document_122527,26
Document_47430,20
Document_19533,27
Document_73076,27
Document_48819,28
Document_52582,20
Document_116023,13
Document_19939,17
Document_90606,21
Document_22111,17
Document_6082,1
Document_36222,3
Document_54290,24
Document_135863,41
Document_135692,18
Document_4518,17
Document_61140,20
Document_9398,2
Document_44279,40
Document_67722,5
Document_122266,41
Document_109448,41
Document_3079,17
Document_74509,30
Document_88625,21
Document_63794,28
Document_20766,17
Document_66545,28
Document_7102,3
Document_46369,20
Document_40105,0
Document_92565,8
Document_81491,32
Document_24989,20
Document_74076,30
Document_1487,25
Document_112486,9
Document_110048,8
Document_96225,21
Document_112343,1
Document_90110,25
Document_57173,25
Document_116554,16
Document_89675,35
Document_15544,6
Document_55552,24
Document_77132,33
Document_48406,19
Document_61924,6
Document_135030,14
Document_76350,29
Document_59100,25
Document_7183,3
Document_140217,0
Document_84663,34
Document_44046,39
Document_127299,14
Document_72056,8
Document_30642,37
Document_46883,20
Document_91001,33
Document_39238,41
Document_112578,2
Document_72808,25
Document_24825,25
Document_96885,10
Document_90864,34
Document_29520,37
Document_79046,41
Document_91614,14
Document_18711,7
Document_113679,10
Document_23961,19
Document_24156,19
Document_111378,12
Document_64646,28
Document_73581,25
Document_131349,4
Document_54731,0
Document_51838,21
Document_120191,29
Document_71780,14
Document_111970,8
Document_32983,38
Document_131872,4
Document_23584,18
Document_96857,10
Document_32244,19
Document_11899,5
Document_144023,36
Document_138636,5
Document_63871,28
Document_81043,36
Document_76978,29
Document_29792,37
Document_114393,15
Document_125518,8
Document_120475,14
Document_129071,17
Document_37422,38
Document_141841,1
Document_107601,41
Document_136390,40
Document_134969,5
Document_119751,13
Document_44628,40
Document_50657,23
Document_7865,2
Document_113642,10
Document_132540,4
Document_59437,26
Document_144708,42
Document_85086,34
Document_106491,9
Document_65788,28
Document_9867,5
Document_110147,11
Document_120614,8
Document_16773,7
Document_6669,0
Document_19990,21
Document_142331,10
Document_114191,15
Document_126363,5
Document_24636,20
Document_105318,2
Document_48378,28
Document_126732,0
Document_89504,35
Document_93418,8
Document_55298,24
Document_93433,8
Document_68585,27
Document_69228,25
Document_75251,23
Document_126856,12
Document_79807,8
Document_117720,16
Document_44268,18
Document_57587,31
Document_136832,32
Document_141491,29
Document_68131,30
Document_64168,28
Document_34195,18
Document_80643,41
Document_65985,28
Document_80507,32
Document_54386,25
Document_139277,36
Document_103338,20
Document_83407,34
Document_8976,3
Document_2445,38
Document_18297,7
Document_115058,15
Document_36440,2
Document_143671,36
Document_139481,2
Document_63772,28
Document_51678,33
Document_75972,29
Document_105073,3
Document_114055,15
Document_60639,29
Document_105965,40
Document_7289,3
Document_73376,25
Document_4501,17
Document_106880,17
Document_75658,29
Document_18721,7
Document_82542,1
Document_118225,8
Document_27692,39
Document_79445,32
Document_50261,23
Document_132461,41
Document_93006,13
Document_147981,36
Document_140394,19
Document_22423,17
Document_58534,25
Document_98626,41
Document_35692,19
Document_100191,10
Document_122918,14
Document_68721,27
Document_119370,10
Document_87043,32
Document_113836,3
Document_82764,41
Document_84181,33
Document_97078,10
Document_129474,17
Document_144643,42
Document_121733,29
Document_55620,24
Document_147504,6
Document_31767,0
Document_95604,25
Document_143853,31
Document_5203,0
Document_36374,39
Document_22305,17
Document_91459,35
Document_18863,2
Document_31488,37
Document_72993,25
Document_15555,6
Document_82575,5
Document_107378,12
Document_106321,11
